name_part_type,year,exam_type,name_part,count,mean_total_score,median_total_score,p25_total_score,p75_total_score,max_total_score
given_name,2013,DH,Liêu,50,10.865,10.75,8.75,13.25,20.75
given_name,2013,DH,Liền,89,12.2079,12.0,8.75,15.0,26.25
given_name,2013,DH,Liểu,112,12.0692,11.625,9.4375,14.25,25.75
given_name,2013,DH,Liễu,1077,12.2514,11.75,9.25,15.0,25.25
given_name,2013,DH,Liệu,113,11.7987,11.25,9.75,14.25,26.25
given_name,2013,DH,Loan,5578,12.9618,12.5,9.75,16.0,28.0
given_name,2013,DH,Long,7356,13.034,12.5,9.25,16.75,29.25
given_name,2013,DH,Luy,38,10.6382,11.25,6.75,12.6875,25.5
given_name,2013,DH,Luyên,111,12.8018,12.75,9.25,15.5,25.0
given_name,2013,DH,Luyến,893,11.9479,11.75,9.0,14.75,25.0
given_name,2013,DH,Luyện,259,12.3929,12.5,8.5,15.5,26.0
given_name,2013,DH,Luân,2187,12.8178,12.25,9.25,16.0,29.5
given_name,2013,DH,Luôn,31,10.75,10.5,7.875,13.625,16.5
given_name,2013,DH,Luận,582,12.3136,12.0,8.75,15.25,26.25
given_name,2013,DH,Luật,308,12.8669,12.75,9.5,16.25,26.25
given_name,2013,DH,Ly,5023,13.201,13.0,9.75,16.5,30.5
given_name,2013,DH,Là,65,12.5808,11.75,9.5,15.5,22.25
given_name,2013,DH,Lài,469,12.1226,11.75,9.0,14.75,34.5
given_name,2013,DH,Làn,36,14.6736,14.875,10.5,17.5,25.25
given_name,2013,DH,Lành,902,12.1145,11.75,9.0,15.25,24.5
given_name,2013,DH,Lâm,4328,13.3014,13.0,9.5,17.0,28.25
given_name,2013,DH,Lân,497,13.1182,13.0,10.0,16.5,27.5
given_name,2013,DH,Lâu,30,10.1083,9.625,8.0625,12.9375,17.75
given_name,2013,DH,Lãm,284,11.5599,11.25,8.5,14.0625,27.25
given_name,2013,DH,Lê,922,13.0385,12.75,9.5,16.75,28.25
given_name,2013,DH,Lên,209,12.4163,12.0,9.25,15.25,26.75
given_name,2013,DH,Lý,2645,12.8143,12.5,9.5,16.0,39.0
given_name,2013,DH,Lăng,109,12.156,12.0,9.25,15.5,24.0
given_name,2013,DH,Lĩnh,439,12.4926,12.25,9.25,15.75,27.25
given_name,2013,DH,Lũy,44,12.1591,11.625,8.9375,14.8125,21.5
given_name,2013,DH,Lư,44,13.2102,12.75,8.25,16.0,26.75
given_name,2013,DH,Lưu,590,12.3182,11.875,8.8125,15.6875,28.75
given_name,2013,DH,Lương,1430,13.2224,12.875,9.75,16.5,35.5
given_name,2013,DH,Lượm,61,12.0533,11.5,9.5,14.25,24.25
given_name,2013,DH,Lượng,686,12.8393,12.5,9.25,16.25,33.5
given_name,2013,DH,Lạc,97,12.4768,12.0,9.25,15.75,22.5
given_name,2013,DH,Lại,38,10.25,10.125,8.3125,11.6875,17.75
given_name,2013,DH,Lập,522,12.4593,11.75,9.0,15.5,28.0
given_name,2013,DH,Lắm,103,12.017,12.25,9.125,14.375,27.5
given_name,2013,DH,Lẹ,36,13.4931,13.375,11.1875,15.0,25.5
given_name,2013,DH,Lễ,162,12.5031,11.5,9.0,15.75,25.0
given_name,2013,DH,Lệ,2210,12.3637,12.0,9.25,15.25,40.0
given_name,2013,DH,Lịch,273,12.6429,12.5,9.75,15.5,27.5
given_name,2013,DH,Lịnh,60,12.1583,11.375,9.75,15.0,26.25
given_name,2013,DH,Lộc,3724,12.9035,12.5,9.25,16.0,33.5
given_name,2013,DH,Lời,48,10.849,9.875,8.9375,12.5625,22.75
given_name,2013,DH,Lợi,2416,12.268,11.75,8.75,15.3125,42.0
given_name,2013,DH,Lụa,452,12.8302,12.75,10.0,15.75,25.25
given_name,2013,DH,Lục,31,11.8468,10.75,9.125,13.375,21.5
given_name,2013,DH,Lữ,45,11.5056,11.25,9.5,13.75,17.25
given_name,2013,DH,Lực,1130,12.6485,12.25,9.25,15.5,27.0
given_name,2013,DH,Lựu,147,11.9014,11.25,9.0,14.75,22.5
given_name,2013,DH,Mai,9113,13.4175,13.25,10.0,16.75,27.5
given_name,2013,DH,May,125,12.556,12.5,9.25,16.0,24.0
given_name,2013,DH,Mi,1061,12.5299,12.25,9.25,15.5,26.25
given_name,2013,DH,Minh,9635,13.4732,13.25,9.75,17.25,33.0
given_name,2013,DH,Miên,123,12.1524,11.5,9.0,15.125,23.25
given_name,2013,DH,Miền,136,12.9283,13.25,9.6875,15.5625,25.25
given_name,2013,DH,Mlô,216,7.7407,7.375,6.0,8.75,17.75
given_name,2013,DH,Mong,42,11.381,11.625,8.5625,13.875,17.0
given_name,2013,DH,Muội,140,11.4518,11.125,9.0,13.8125,22.25
given_name,2013,DH,My,5803,13.1527,12.75,9.75,16.5,29.0
given_name,2013,DH,Mân,31,11.4355,12.0,8.375,14.625,23.0
given_name,2013,DH,Mây,195,12.9538,12.0,9.0,16.875,30.25
given_name,2013,DH,Mãi,99,11.0379,10.75,8.75,13.375,21.0
given_name,2013,DH,Mùi,117,11.9402,12.0,8.75,14.75,22.0
given_name,2013,DH,Mơ,1000,12.6058,12.25,9.25,15.75,25.75
given_name,2013,DH,Mười,213,13.0481,12.75,9.5,16.75,28.25
given_name,2013,DH,Mạnh,4348,12.823,12.5,9.0,16.25,32.5
given_name,2013,DH,Mẩn,53,12.4953,11.25,9.25,15.75,27.25
given_name,2013,DH,Mẫn,718,13.1504,13.0,9.75,16.75,28.0
given_name,2013,DH,Mận,230,12.7848,12.5,9.0625,15.75,23.75
given_name,2013,DH,Mậu,46,12.1576,12.0,8.0625,15.6875,21.25
given_name,2013,DH,Mến,931,12.7129,12.25,9.5,15.75,26.75
given_name,2013,DH,Mị,51,12.4216,11.75,9.5,15.625,22.25
given_name,2013,DH,Mộng,105,11.9286,11.0,9.0,14.5,23.25
given_name,2013,DH,Mới,42,10.625,9.0,7.0625,14.125,22.25
given_name,2013,DH,Mụi,30,10.8333,10.875,8.0625,11.9375,24.25
given_name,2013,DH,Mừng,255,12.6892,13.0,8.75,15.75,25.25
given_name,2013,DH,Mỵ,191,12.2029,11.75,8.75,15.5,26.5
given_name,2013,DH,Mỷ,38,12.9605,11.75,9.5625,15.6875,24.0
given_name,2013,DH,Mỹ,1930,12.5861,12.25,9.25,15.75,27.25
given_name,2013,DH,Na,885,12.5486,12.5,9.0,16.25,25.5
given_name,2013,DH,Nam,9288,12.936,12.75,9.25,16.5,29.0
given_name,2013,DH,Nga,8576,13.2042,13.0,10.0,16.5,28.25
given_name,2013,DH,Nghi,747,13.3735,12.75,10.0,16.75,27.5
given_name,2013,DH,Nghiêm,276,12.3034,11.625,9.0,15.5625,26.25
given_name,2013,DH,Nghiên,39,10.6474,11.25,7.125,12.875,18.25
given_name,2013,DH,Nghiệm,32,10.3672,10.5,7.1875,13.125,19.75
given_name,2013,DH,Nghiệp,313,12.3658,11.75,8.75,15.75,27.0
given_name,2013,DH,Nghĩa,4953,12.6905,12.25,9.0,16.0,29.5
given_name,2013,DH,Nghệ,44,11.8977,11.5,7.9375,16.0,23.75
given_name,2013,DH,Nghị,351,12.6738,12.5,9.0,15.875,25.25
given_name,2013,DH,Ngoan,769,12.5605,12.25,9.25,15.5,27.5
given_name,2013,DH,Ngoãn,71,12.9085,13.0,10.875,15.0,20.75
given_name,2013,DH,Nguyên,7052,13.1377,12.75,9.5,16.5,28.25
given_name,2013,DH,Nguyễn,233,12.5,12.0,9.0,16.25,27.0
given_name,2013,DH,Nguyện,432,12.3831,12.0,9.0,15.5,27.25
given_name,2013,DH,Nguyệt,3134,12.9955,12.75,9.5,16.25,33.5
given_name,2013,DH,Ngà,685,12.6785,12.5,9.5,15.75,27.75
given_name,2013,DH,Ngàn,75,13.17,12.5,8.75,16.875,23.75
given_name,2013,DH,Ngát,383,13.6403,13.5,10.0,17.0,26.0
given_name,2013,DH,Ngân,10078,13.1721,12.875,9.75,16.5,27.5
given_name,2013,DH,Ngôn,73,13.3253,13.75,10.25,16.25,26.25
given_name,2013,DH,Ngần,145,13.3741,13.0,9.75,16.75,24.25
given_name,2013,DH,Ngọc,15965,13.2899,13.0,9.75,16.75,32.5
given_name,2013,DH,Ngọt,79,12.7658,12.0,9.5,16.75,24.75
given_name,2013,DH,Ngữ,71,12.5211,11.75,9.375,16.0,23.0
given_name,2013,DH,Nha,103,12.5971,11.25,8.875,17.0,24.5
given_name,2013,DH,Nhanh,186,11.293,11.25,9.0,13.4375,23.25
given_name,2013,DH,Nhi,9990,12.9655,12.75,9.75,16.25,30.75
given_name,2013,DH,Nhinh,67,15.0485,15.0,12.375,17.5,25.5
given_name,2013,DH,Nhiên,622,12.6073,12.5,9.5,15.4375,27.5
given_name,2013,DH,Nhiều,98,11.7653,11.75,8.75,14.4375,21.0
given_name,2013,DH,Nhiệm,100,12.17,11.625,9.1875,15.0625,25.0
given_name,2013,DH,Nho,123,12.5244,12.25,9.25,15.5,24.5
given_name,2013,DH,Nhu,233,12.0536,11.5,8.75,15.25,25.75
given_name,2013,DH,Nhung,10792,13.1416,12.75,9.75,16.25,37.5
given_name,2013,DH,Nhuần,64,12.2305,12.25,9.0,15.5625,21.75
given_name,2013,DH,Nhuận,160,12.225,11.875,9.0,15.25,32.5
given_name,2013,DH,Nhài,347,13.4914,13.25,10.5,16.5,26.0
given_name,2013,DH,Nhàn,2165,12.9568,12.75,9.75,16.25,27.25
given_name,2013,DH,Nhàng,50,10.595,10.375,7.8125,13.1875,21.5
given_name,2013,DH,Nhâm,218,12.5057,11.875,9.0,15.6875,27.25
given_name,2013,DH,Nhân,4541,13.126,12.75,9.5,16.5,28.0
given_name,2013,DH,Nhã,740,12.797,12.25,9.75,16.0,26.75
given_name,2013,DH,Nhì,39,11.9038,11.5,8.25,14.125,23.0
given_name,2013,DH,Nhí,103,12.1068,11.5,9.0,14.5,26.5
given_name,2013,DH,Nhơn,281,12.6851,12.25,8.75,16.5,26.75
given_name,2013,DH,Như,6796,13.027,12.75,9.75,16.0,30.0
given_name,2013,DH,Nhương,30,13.35,13.375,7.75,17.9375,22.5
given_name,2013,DH,Nhường,79,10.5665,9.75,8.125,12.0,21.75
given_name,2013,DH,Nhạc,47,11.9096,11.5,9.0,14.75,24.0
given_name,2013,DH,Nhạn,225,13.2111,13.0,10.0,16.0,27.25
given_name,2013,DH,Nhả,43,12.4419,10.75,8.75,16.25,24.75
given_name,2013,DH,Nhất,619,12.2015,12.0,8.5,15.5,27.0
given_name,2013,DH,Nhẩn,36,12.7431,12.0,9.4375,16.0625,21.75
given_name,2013,DH,Nhẫn,190,13.0776,12.375,9.3125,17.5,26.0
given_name,2013,DH,Nhật,2877,13.1458,13.0,9.5,16.75,28.5
given_name,2013,DH,Nhẹ,36,11.4097,11.625,8.375,14.0625,20.75
given_name,2013,DH,Nhị,277,12.4856,12.25,9.25,15.75,23.75
given_name,2013,DH,Nhỏ,47,9.9362,10.0,6.875,12.5,18.0
given_name,2013,DH,Nhớ,258,11.47,11.25,8.5,14.5,23.5
given_name,2013,DH,Nhứt,47,11.7287,10.75,8.25,14.125,24.0
given_name,2013,DH,Nhựt,1165,12.6019,12.25,9.0,15.75,29.0
given_name,2013,DH,Ni,479,12.0068,12.0,8.75,14.75,26.25
given_name,2013,DH,Ninh,1321,13.0418,12.5,9.5,16.5,27.25
given_name,2013,DH,Niê,733,7.8646,7.5,6.0,9.25,20.0
given_name,2013,DH,Niên,100,13.38,13.25,10.1875,16.75,23.25
given_name,2013,DH,Niềm,36,11.1111,10.0,8.9375,12.25,19.75
given_name,2013,DH,Niệm,60,12.0875,11.625,9.8125,14.0,22.25
given_name,2013,DH,Ny,353,12.4922,12.25,9.5,15.25,23.75
given_name,2013,DH,Nên,63,11.6905,11.25,9.0,14.0,26.5
given_name,2013,DH,Năm,352,12.4048,11.75,8.9375,15.5625,24.0
given_name,2013,DH,Năng,157,11.9188,11.75,8.75,14.25,25.0
given_name,2013,DH,Nương,520,11.8385,11.25,9.0,14.75,25.5
given_name,2013,DH,Nết,41,14.1098,12.75,11.25,16.0,41.0
given_name,2013,DH,Nội,39,12.1667,12.0,9.75,16.375,20.5
given_name,2013,DH,Nở,139,11.2914,11.25,9.0,13.75,21.75
given_name,2013,DH,Nỡ,30,11.3167,11.375,9.125,12.875,23.5
given_name,2013,DH,Nụ,371,12.909,13.0,9.25,16.5,25.25
given_name,2013,DH,Nữ,635,12.687,12.5,9.75,15.5,26.0
given_name,2013,DH,Oai,83,12.4639,12.25,8.375,15.5,28.25
given_name,2013,DH,Oanh,6768,12.9188,12.5,9.75,16.0,33.25
given_name,2013,DH,Oánh,43,13.2209,13.25,11.0,16.625,22.0
given_name,2013,DH,Pha,165,11.3712,11.0,8.75,13.75,26.25
given_name,2013,DH,Phan,138,13.6286,13.625,8.9375,17.875,28.75
given_name,2013,DH,Phi,1692,12.4538,12.0,9.25,15.5625,26.5
given_name,2013,DH,Phin,36,10.6597,10.0,7.25,14.75,20.0
given_name,2013,DH,Phiên,52,11.5865,10.75,8.1875,13.625,22.25
given_name,2013,DH,Phiến,39,12.2628,12.5,9.75,15.375,18.25
given_name,2013,DH,Pho,32,12.7344,11.125,8.75,17.0,25.5
given_name,2013,DH,Phong,4583,12.6577,12.25,9.25,16.0,29.75
given_name,2013,DH,Phán,30,14.0,13.75,9.375,16.1875,25.75
given_name,2013,DH,Pháp,403,12.5112,12.0,8.5,16.0,28.0
given_name,2013,DH,Phát,2498,13.1625,13.0,9.75,16.25,27.0
given_name,2013,DH,Phê,55,12.4136,11.0,9.75,16.75,26.75
given_name,2013,DH,Phòng,86,12.5029,11.5,9.0625,15.0,26.0
given_name,2013,DH,Phóng,57,11.8114,10.75,8.75,15.0,23.0
given_name,2013,DH,Phùng,107,12.2804,11.25,8.75,15.5,26.5
given_name,2013,DH,Phú,3323,13.1344,12.75,9.5,16.5,40.75
given_name,2013,DH,Phúc,6479,13.0376,12.75,9.75,16.25,28.5
given_name,2013,DH,Phương,19852,13.3816,13.0,10.0,16.75,44.0
given_name,2013,DH,Phước,2183,12.6872,12.5,9.0,16.0,28.25
given_name,2013,DH,Phường,109,11.3234,11.0,8.25,13.5,23.5
given_name,2013,DH,Phượng,6301,12.8935,12.5,9.75,15.75,28.5
given_name,2013,DH,Phấn,282,11.9362,12.0,8.8125,14.5,25.25
given_name,2013,DH,Phẩm,44,11.25,10.75,8.4375,14.625,20.25
given_name,2013,DH,Phận,45,12.6611,12.0,9.5,17.25,23.25
given_name,2013,DH,Phố,91,11.9203,11.75,8.75,14.875,24.0
given_name,2013,DH,Phục,90,12.8306,12.0,9.25,16.0,25.0
given_name,2013,DH,Phụng,2019,12.497,12.25,9.5,15.25,27.25
given_name,2013,DH,Ph−ơng,100,12.495,11.75,10.0,15.0625,21.75
given_name,2013,DH,Pó,30,8.9167,7.75,7.0,11.4375,17.0
given_name,2013,DH,Quan,148,13.3294,13.75,10.0,16.0625,27.75
given_name,2013,DH,Quang,5524,13.2863,13.0,9.5,17.0,37.25
given_name,2013,DH,Quanh,52,10.8413,10.75,8.1875,12.9375,22.25
given_name,2013,DH,Qui,202,11.5507,11.25,8.5,14.5,22.25
given_name,2013,DH,Quy,453,12.484,12.25,9.25,15.5,28.75
given_name,2013,DH,Quynh,52,13.5048,12.25,9.75,17.0625,26.5
given_name,2013,DH,Quyên,5264,13.2337,13.0,10.0,16.25,27.75
given_name,2013,DH,Quyến,134,12.7388,12.25,9.5625,15.5,26.25
given_name,2013,DH,Quyết,1280,12.5523,12.25,9.0,16.0,27.75
given_name,2013,DH,Quyền,1614,12.4768,11.75,9.0,15.75,28.5
given_name,2013,DH,Quyển,36,11.2292,9.5,6.625,15.0625,22.75
given_name,2013,DH,Quá,46,11.2228,11.0,9.0625,13.8125,24.5
given_name,2013,DH,Quân,4966,13.3647,13.0,9.75,16.75,39.0
given_name,2013,DH,Quê,39,12.4167,11.5,8.625,15.375,25.25
given_name,2013,DH,Quí,691,12.3622,12.25,8.75,15.5,24.25
given_name,2013,DH,Quý,2722,12.5209,12.0,9.0,15.75,30.75
given_name,2013,DH,Quảng,343,12.715,12.5,9.0,16.25,26.0
given_name,2013,DH,Quế,405,13.8784,14.0,10.0,17.5,26.75
given_name,2013,DH,Quốc,1690,12.4938,12.0,9.0,15.75,28.75
given_name,2013,DH,Quỳnh,9176,13.6642,13.75,10.25,17.0,29.0
given_name,2013,DH,Qúi,37,12.1149,11.75,9.5,14.75,20.5
given_name,2013,DH,Qúy,35,12.5714,11.75,8.5,15.875,23.25
given_name,2013,DH,Ra,59,9.8602,8.75,7.625,13.0,17.0
given_name,2013,DH,Ri,63,10.3294,9.75,7.75,12.5,19.25
given_name,2013,DH,Rin,155,11.8065,11.25,8.875,14.625,26.75
given_name,2013,DH,Rôn,33,11.0682,12.0,8.0,15.0,22.75
given_name,2013,DH,Sa,262,12.6135,12.25,9.0625,16.0,24.5
given_name,2013,DH,San,200,13.4763,13.25,9.9375,17.3125,24.25
given_name,2013,DH,Sang,4067,12.3698,12.0,9.0,15.5,29.0
given_name,2013,DH,Sanh,154,12.1899,11.25,9.0625,15.5,28.25
given_name,2013,DH,Sao,154,12.724,12.625,9.25,15.9375,24.0
given_name,2013,DH,Sen,702,12.4619,12.25,9.25,15.25,28.5
given_name,2013,DH,Sim,129,12.1008,11.5,8.5,14.75,25.25
given_name,2013,DH,Sin,35,13.0143,12.25,9.5,15.25,23.25
given_name,2013,DH,Sinh,1132,12.4435,12.0,8.75,16.0,28.0
given_name,2013,DH,Siêng,35,11.3071,10.75,8.25,16.0,18.25
given_name,2013,DH,Siêu,75,12.5633,12.5,8.625,15.875,26.25
given_name,2013,DH,Soa,32,11.6484,11.75,10.0,14.5625,20.25
given_name,2013,DH,Soan,41,11.7866,11.0,9.75,13.0,24.0
given_name,2013,DH,Son,212,12.0024,11.5,9.0,14.75,23.0
given_name,2013,DH,Song,88,12.0597,11.75,8.75,15.4375,21.0
given_name,2013,DH,Sum,38,12.1316,11.5,8.75,14.75,20.5
given_name,2013,DH,Sung,76,11.5954,11.0,9.0,13.75,24.0
given_name,2013,DH,Sách,34,13.4338,13.875,8.75,17.9375,23.5
given_name,2013,DH,Sáng,1023,12.3043,11.75,8.75,15.25,43.0
given_name,2013,DH,Sáu,248,11.6391,10.75,8.25,15.25,24.75
given_name,2013,DH,Sâm,350,12.4136,12.25,9.25,15.75,27.25
given_name,2013,DH,Sông,31,12.7823,12.0,8.75,16.375,27.5
given_name,2013,DH,Sĩ,295,12.2636,11.75,9.0,15.25,38.75
given_name,2013,DH,Sơn,9478,12.9764,12.5,9.25,16.5,38.5
given_name,2013,DH,Sương,2218,12.5357,12.25,9.5,15.5,27.0
given_name,2013,DH,Sướng,37,10.2568,9.0,7.25,12.75,22.25
given_name,2013,DH,Sắc,57,12.4474,12.5,9.25,14.75,24.0
given_name,2013,DH,Sở,32,12.2734,11.875,9.3125,16.6875,22.75
given_name,2013,DH,Sử,100,11.735,10.75,8.0,13.625,26.75
given_name,2013,DH,Sự,366,11.9173,11.5,8.75,14.75,28.0
given_name,2013,DH,Sỹ,588,12.7292,12.5,9.0,16.25,27.25
given_name,2013,DH,Tam,86,12.9157,12.625,9.75,16.5625,23.0
given_name,2013,DH,Tha,65,10.3423,10.0,7.5,12.5,20.5
given_name,2013,DH,Thanh,9857,12.9431,12.5,9.5,16.25,27.5
given_name,2013,DH,Thao,550,12.5514,12.0,9.0,16.0,26.5
given_name,2013,DH,The,61,12.6311,12.5,9.75,15.25,20.0
given_name,2013,DH,Thi,3067,12.737,12.25,9.25,16.0,27.0
given_name,2013,DH,Thinh,51,11.9314,12.0,8.75,15.0,22.75
given_name,2013,DH,Thiêm,101,11.8366,11.5,8.75,14.75,22.75
given_name,2013,DH,Thiên,1107,12.8329,12.5,9.0,16.375,27.0
given_name,2013,DH,Thiết,401,12.4383,12.5,9.0,15.0,24.75
given_name,2013,DH,Thiền,35,12.0271,11.5,8.25,15.225,24.0
given_name,2013,DH,Thiều,104,13.4183,13.5,10.5,16.5,26.25
given_name,2013,DH,Thiện,3535,12.9794,12.75,9.25,16.25,28.0
given_name,2013,DH,Thiệp,177,11.7048,11.25,8.75,14.5,22.75
given_name,2013,DH,Thiệt,78,11.7372,11.5,9.0,15.0,21.75
given_name,2013,DH,Thiệu,248,12.6815,12.5,8.5,16.0,26.75
given_name,2013,DH,Tho,162,13.0849,12.5,10.0,16.0,22.25
given_name,2013,DH,Thoa,2479,12.8572,12.5,9.75,16.0,27.5
given_name,2013,DH,Thoan,181,12.7901,12.75,9.5,16.5,24.5
given_name,2013,DH,Thoại,633,12.5391,12.25,9.0,15.25,25.75
given_name,2013,DH,Thoả,57,12.8114,13.0,9.25,16.75,24.75
given_name,2013,DH,Thoảng,54,12.9213,12.625,10.0625,15.75,23.5
given_name,2013,DH,Thu,7589,13.0847,12.75,9.75,16.25,28.5
given_name,2013,DH,Thuy,135,11.7444,11.25,10.0,13.75,22.75
given_name,2013,DH,Thuyên,377,13.0809,12.5,9.5,17.0,27.5
given_name,2013,DH,Thuyết,252,12.7133,12.25,9.0,15.75,26.5
given_name,2013,DH,Thuyền,223,11.7332,11.0,8.875,14.125,26.0
given_name,2013,DH,Thuân,58,12.3621,11.0,8.0,17.125,24.75
given_name,2013,DH,Thuý,2449,13.4178,13.25,10.0,16.5,35.0
given_name,2013,DH,Thuấn,230,12.8717,12.25,9.5625,15.75,27.5
given_name,2013,DH,Thuần,333,12.6929,12.5,9.5,15.5,27.5
given_name,2013,DH,Thuận,3558,12.4337,12.0,9.0,15.5,29.5
given_name,2013,DH,Thuật,195,12.341,12.25,8.5,15.75,24.25
given_name,2013,DH,Thuỳ,1424,13.3079,13.0,10.0,16.25,26.25
given_name,2013,DH,Thuỵ,65,14.2538,14.5,9.75,18.0,26.5
given_name,2013,DH,Thuỷ,3387,13.346,13.25,10.0,16.5,27.25
given_name,2013,DH,Thy,873,13.4671,13.25,10.25,16.75,26.5
given_name,2013,DH,Thà,56,12.3839,12.625,8.0,15.5,23.25
given_name,2013,DH,Thành,8612,12.7713,12.5,9.25,16.0,33.5
given_name,2013,DH,Thái,3811,12.8731,12.5,9.25,16.25,27.75
given_name,2013,DH,Thám,34,12.5515,11.5,8.3125,15.5,22.5
given_name,2013,DH,Thân,356,11.6138,11.0,7.9375,15.0,26.0
given_name,2013,DH,Thê,35,9.2429,8.75,7.125,12.0,14.25
given_name,2013,DH,Thêm,353,11.8194,11.5,8.75,14.75,25.5
given_name,2013,DH,Thêu,244,12.9273,12.25,9.75,15.5,25.0
given_name,2013,DH,Thìn,86,12.1628,11.75,8.5,16.5,23.25
given_name,2013,DH,Thía,33,12.3788,12.0,9.75,15.25,24.0
given_name,2013,DH,Thích,96,11.6536,10.5,8.25,14.0625,27.0
given_name,2013,DH,Thôi,65,11.1808,11.25,8.5,14.0,26.0
given_name,2013,DH,Thông,1866,12.8207,12.5,9.25,16.0,29.5
given_name,2013,DH,Thùy,2967,12.5707,12.25,9.25,15.5,26.75
given_name,2013,DH,Thúy,5155,12.6187,12.25,9.5,15.5,27.5
given_name,2013,DH,Thăng,367,13.2548,13.0,9.25,17.0,27.25
given_name,2013,DH,Thơ,1363,12.998,12.75,9.5,16.5,30.5
given_name,2013,DH,Thơi,50,13.0,12.75,9.875,14.9375,27.0
given_name,2013,DH,Thơm,1483,12.8454,12.5,9.5,16.0,26.75
given_name,2013,DH,Thư,5727,13.4397,13.25,10.0,16.75,28.75
given_name,2013,DH,Thương,5943,12.6702,12.25,9.25,15.75,28.5
given_name,2013,DH,Thường,426,11.7964,11.0,8.5,14.75,25.5
given_name,2013,DH,Thưởng,332,12.189,11.5,8.75,15.5,25.0
given_name,2013,DH,Thượng,134,11.7817,11.25,8.25,14.9375,24.25
given_name,2013,DH,Thạch,953,12.3725,12.0,8.75,15.5,26.75
given_name,2013,DH,Thạnh,441,12.4257,12.0,9.25,15.0,29.0
given_name,2013,DH,Thạo,126,12.4921,11.75,9.25,15.25,25.0
given_name,2013,DH,Thản,50,13.36,13.0,8.75,17.25,24.0
given_name,2013,DH,Thảnh,68,13.3162,12.75,9.0,17.3125,24.5
given_name,2013,DH,Thảo,23338,13.2321,13.0,9.75,16.5,33.5
given_name,2013,DH,Thấm,53,11.6557,11.0,8.0,14.75,24.0
given_name,2013,DH,Thẩm,130,11.9558,11.5,9.25,15.1875,24.25
given_name,2013,DH,Thật,141,12.4504,11.75,9.0,15.5,24.25
given_name,2013,DH,Thắm,2888,12.4998,12.0,9.25,15.25,28.25
given_name,2013,DH,Thắng,6821,12.7045,12.25,9.0,16.0,28.25
given_name,2013,DH,Thế,674,12.3524,11.75,9.0,15.4375,26.75
given_name,2013,DH,Thể,238,12.5714,12.0,9.5,15.9375,23.0
given_name,2013,DH,Thịnh,4472,13.3561,13.0,9.75,16.75,29.25
given_name,2013,DH,Thọ,1343,12.4981,12.25,9.0,16.0,27.25
given_name,2013,DH,Thỏa,80,11.8625,11.625,9.9375,13.8125,23.25
given_name,2013,DH,Thống,272,12.625,12.25,8.5,16.75,30.75
given_name,2013,DH,Thới,32,11.3672,10.375,7.5,14.375,20.0
given_name,2013,DH,Thời,208,11.9327,11.5,8.25,15.25,26.0
given_name,2013,DH,Thụ,118,12.4936,11.75,9.0,16.25,25.0
given_name,2013,DH,Thục,111,13.7297,13.5,10.5,18.375,24.0
given_name,2013,DH,Thụy,203,13.4938,13.5,10.75,16.625,24.75
given_name,2013,DH,Thủ,73,11.7603,11.75,9.75,14.75,19.25
given_name,2013,DH,Thủy,6761,12.7985,12.5,9.5,16.0,28.25
given_name,2013,DH,Thứ,90,11.8694,10.5,8.0625,14.6875,23.75
given_name,2013,DH,Thức,894,12.7542,12.75,9.0625,16.0,36.5
given_name,2013,DH,Thừa,72,10.6701,10.25,7.9375,13.25,17.0
given_name,2013,DH,Thực,231,11.6147,11.25,8.0,15.0,26.25
given_name,2013,DH,Tin,223,11.8587,11.75,9.125,14.25,26.75
given_name,2013,DH,Tinh,48,11.9115,11.625,8.25,13.8125,26.5
given_name,2013,DH,Tiên,5994,12.759,12.5,9.75,15.75,29.25
given_name,2013,DH,Tiến,6529,12.7018,12.25,9.25,16.0,29.5
given_name,2013,DH,Tiếng,65,12.1346,11.25,8.5,15.0,21.5
given_name,2013,DH,Tiếp,122,11.1455,11.125,8.0,14.25,23.75
given_name,2013,DH,Tiết,45,11.8333,11.0,8.25,14.75,26.25
given_name,2013,DH,Tiềm,36,11.6389,11.75,8.0,16.0,24.0
given_name,2013,DH,Tiền,799,11.8439,11.25,8.75,14.5,26.25
given_name,2013,DH,Tiển,65,11.6231,10.25,7.75,15.0,27.5
given_name,2013,DH,Tiện,62,11.3589,11.125,8.0,13.6875,23.75
given_name,2013,DH,Tiệp,400,12.8175,12.25,9.25,16.25,28.25
given_name,2013,DH,Toan,160,12.7312,12.75,9.5,15.8125,22.5
given_name,2013,DH,Toàn,4931,12.9108,12.5,9.25,16.25,28.25
given_name,2013,DH,Toán,294,12.4855,12.25,9.5,15.0,24.5
given_name,2013,DH,Toại,148,13.2365,13.0,9.75,15.75,25.0
given_name,2013,DH,Toản,721,12.2972,12.0,8.5,15.75,26.0
given_name,2013,DH,Trai,59,12.2669,12.75,8.875,16.125,25.5
given_name,2013,DH,Trang,29944,13.3338,13.0,10.0,16.5,38.0
given_name,2013,DH,Tranh,46,11.3098,10.5,8.5625,14.5,22.25
given_name,2013,DH,Tri,121,11.9752,11.5,9.0,15.5,22.25
given_name,2013,DH,Trinh,7811,12.457,12.0,9.25,15.25,28.75
given_name,2013,DH,Triết,268,13.958,13.5,10.5,17.5,27.0
given_name,2013,DH,Triều,945,12.6712,12.5,9.0,16.0,27.25
given_name,2013,DH,Triển,145,13.1448,12.75,9.5,15.75,24.75
